ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2024-12-24,88316.10882473412,79351.31048494682,93036.25801675052,88316.10882473412,88316.10882473412,-1799.9930833027377,-1799.9930833027377,-1799.9930833027377,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-26.220557933028445,-26.220557933028445,-26.220557933028445,1290.4447675799781,1290.4447675799781,1290.4447675799781,0.0,0.0,0.0,86516.1157414314
2024-12-25,88431.76954151985,79595.32078397025,93816.53968797711,88431.76954151985,88431.76954151985,-1655.6651876067963,-1655.6651876067963,-1655.6651876067963,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,76.84810752228002,76.84810752228002,76.84810752228002,1331.7039978206108,1331.7039978206108,1331.7039978206108,0.0,0.0,0.0,86776.10435391306
2024-12-26,88547.43025830557,80288.40113040154,93932.44950685119,88547.43025830557,88547.43025830557,-1701.5267886518852,-1701.5267886518852,-1701.5267886518852,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-15.36168091307008,-15.36168091307008,-15.36168091307008,1378.0521852108723,1378.0521852108723,1378.0521852108723,0.0,0.0,0.0,86845.90346965368
2024-12-27,88663.09097509123,80039.21865689145,94055.7982887362,88663.09097509123,88663.09097509123,-1647.9123615118622,-1647.9123615118622,-1647.9123615118622,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-12.273602212188427,-12.273602212188427,-12.273602212188427,1428.5785336500137,1428.5785336500137,1428.5785336500137,0.0,0.0,0.0,87015.17861357937
2024-12-28,88778.75169187694,80127.52616030909,94167.98017757239,88778.75169187694,88778.75169187694,-1600.0224312390021,-1600.0224312390021,-1600.0224312390021,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-18.014958123826645,-18.014958123826645,-18.014958123826645,1482.2098198345118,1482.2098198345118,1482.2098198345118,0.0,0.0,0.0,87178.72926063793
2024-12-29,88894.41240866265,80084.01781335028,94027.05255563952,88894.41240866265,88894.41240866265,-1560.5910944380787,-1560.5910944380787,-1560.5910944380787,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-34.108327303298836,-34.108327303298836,-34.108327303298836,1537.7345258149076,1537.7345258149076,1537.7345258149076,0.0,0.0,0.0,87333.82131422458
2024-12-30,89010.07312544833,80301.30386407864,94270.516674259,89010.07312544833,89010.07312544833,-1441.2546556614998,-1441.2546556614998,-1441.2546556614998,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,29.131018962747735,29.131018962747735,29.131018962747735,1593.8316183254399,1593.8316183254399,1593.8316183254399,0.0,0.0,0.0,87568.81846978683
2024-12-31,89125.73384223404,80933.57019893083,94788.76857614517,89125.73384223404,89125.73384223404,-1441.33455376827,-1441.33455376827,-1441.33455376827,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-26.220557932985997,-26.220557932985997,-26.220557932985997,1649.1032971144032,1649.1032971144032,1649.1032971144032,0.0,0.0,0.0,87684.39928846576
2025-01-01,89241.39455901975,80812.85897992208,95093.02936792685,89241.39455901975,89241.39455901975,-1285.2582808649365,-1285.2582808649365,-1285.2582808649365,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,76.84810752225637,76.84810752225637,76.84810752225637,1702.1109045624946,1702.1109045624946,1702.1109045624946,0.0,0.0,0.0,87956.13627815482
2025-01-02,89357.05527580543,81160.40276757248,95571.44140415391,89357.05527580543,89357.05527580543,-1328.1658944932606,-1328.1658944932606,-1328.1658944932606,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-15.361680913273757,-15.361680913273757,-15.361680913273757,1751.4130793697009,1751.4130793697009,1751.4130793697009,0.0,0.0,0.0,88028.88938131217
2025-01-03,89472.71599259114,81353.79735052011,95125.3471987381,89472.71599259114,89472.71599259114,-1280.885743552287,-1280.885743552287,-1280.885743552287,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-12.273602211979759,-12.273602211979759,-12.273602211979759,1795.6051516093803,1795.6051516093803,1795.6051516093803,0.0,0.0,0.0,88191.83024903886
2025-01-04,89588.37670937685,80591.57401299375,95163.48424436324,89588.37670937685,89588.37670937685,-1248.8735332356741,-1248.8735332356741,-1248.8735332356741,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-18.014958123810523,-18.014958123810523,-18.014958123810523,1833.3587178378236,1833.3587178378236,1833.3587178378236,0.0,0.0,0.0,88339.50317614118
2025-01-05,89704.03742616251,81789.52664411048,95140.20867299743,89704.03742616251,89704.03742616251,-1234.865314831879,-1234.865314831879,-1234.865314831879,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-34.10832730309978,-34.10832730309978,-34.10832730309978,1863.4603054209083,1863.4603054209083,1863.4603054209083,0.0,0.0,0.0,88469.17211133063
2025-01-06,89819.69814294824,81496.62241812804,96057.98504857588,89819.69814294824,89819.69814294824,-1150.23823787362,-1150.23823787362,-1150.23823787362,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,29.1310189629426,29.1310189629426,29.1310189629426,1884.8480361131249,1884.8480361131249,1884.8480361131249,0.0,0.0,0.0,88669.45990507462
2025-01-07,89935.35885973395,81898.26546426055,95964.8856868017,89935.35885973395,89935.35885973395,-1193.7926201415019,-1193.7926201415019,-1193.7926201415019,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-26.22055793299195,-26.22055793299195,-26.22055793299195,1896.6452307411776,1896.6452307411776,1896.6452307411776,0.0,0.0,0.0,88741.56623959246
2025-01-08,90051.01957651961,82211.32287478483,96276.47832613296,90051.01957651961,90051.01957651961,-1089.1792262371541,-1089.1792262371541,-1089.1792262371541,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,76.8481075222254,76.8481075222254,76.8481075222254,1898.1899591903077,1898.1899591903077,1898.1899591903077,0.0,0.0,0.0,88961.84035028245
2025-01-09,90166.68029330533,82090.37305437353,95930.8744184812,90166.68029330533,90166.68029330533,-1190.519342346942,-1190.519342346942,-1190.519342346942,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-15.361680913077668,-15.361680913077668,-15.361680913077668,1889.0596315158232,1889.0596315158232,1889.0596315158232,0.0,0.0,0.0,88976.16095095838
2025-01-10,90282.34101009106,81559.26310904534,96066.03672122084,90282.34101009106,90282.34101009106,-1207.4010503783868,-1207.4010503783868,-1207.4010503783868,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-12.273602211771085,-12.273602211771085,-12.273602211771085,1869.0898447830716,1869.0898447830716,1869.0898447830716,0.0,0.0,0.0,89074.93995971266
2025-01-11,90398.00172687671,81902.97625406548,96100.68248068819,90398.00172687671,90398.00172687671,-1243.8454078400907,-1243.8454078400907,-1243.8454078400907,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-18.01495812403131,-18.01495812403131,-18.01495812403131,1838.3868432336283,1838.3868432336283,1838.3868432336283,0.0,0.0,0.0,89154.15631903661
2025-01-12,90513.66244366243,82412.95486019114,96290.86021034404,90513.66244366243,90513.66244366243,-1300.9925073371464,-1300.9925073371464,-1300.9925073371464,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-34.1083273031528,-34.1083273031528,-34.1083273031528,1797.3331129156936,1797.3331129156936,1797.3331129156936,0.0,0.0,0.0,89212.66993632528
2025-01-13,90629.32316044814,82245.94761595412,96694.31671882086,90629.32316044814,90629.32316044814,-1288.500462278443,-1288.500462278443,-1288.500462278443,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,29.131018962830826,29.131018962830826,29.131018962830826,1746.5858117084138,1746.5858117084138,1746.5858117084138,0.0,0.0,0.0,89340.8226981697
2025-01-14,90744.98387723381,82901.54389308316,96241.65175971984,90744.98387723381,90744.98387723381,-1403.3699240244964,-1403.3699240244964,-1403.3699240244964,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-26.220557932949504,-26.220557932949504,-26.220557932949504,1687.0679268581405,1687.0679268581405,1687.0679268581405,0.0,0.0,0.0,89341.61395320932
2025-01-15,90860.64459401953,82201.33657146936,96592.59353215588,90860.64459401953,90860.64459401953,-1367.416935894315,-1367.416935894315,-1367.416935894315,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,76.84810752220176,76.84810752220176,76.84810752220176,1619.9522495331707,1619.9522495331707,1619.9522495331707,0.0,0.0,0.0,89493.22765812521
2025-01-16,90976.30531080524,82004.67502676531,96394.61133564303,90976.30531080524,90976.30531080524,-1532.9405198553347,-1532.9405198553347,-1532.9405198553347,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-15.361680913281344,-15.361680913281344,-15.361680913281344,1546.638454007634,1546.638454007634,1546.638454007634,0.0,0.0,0.0,89443.36479094991
2025-01-17,91091.96602759091,83078.68209545068,96834.36806897624,91091.96602759091,91091.96602759091,-1607.7671328017784,-1607.7671328017784,-1607.7671328017784,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-12.273602212142677,-12.273602212142677,-12.273602212142677,1468.7237623600518,1468.7237623600518,1468.7237623600518,0.0,0.0,0.0,89484.19889478914
2025-01-18,91207.62674437663,82772.57323820116,96407.45105635995,91207.62674437663,91207.62674437663,-1694.2643925742532,-1694.2643925742532,-1694.2643925742532,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-18.01495812334939,-18.01495812334939,-18.01495812334939,1387.9678584987835,1387.9678584987835,1387.9678584987835,0.0,0.0,0.0,89513.36235180237
2025-01-19,91323.28746116234,82382.55571617237,96551.97948411858,91323.28746116234,91323.28746116234,-1792.0727375732652,-1792.0727375732652,-1792.0727375732652,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-34.108327303205826,-34.108327303205826,-34.108327303205826,1306.252882679628,1306.252882679628,1306.252882679628,0.0,0.0,0.0,89531.21472358907
2025-01-20,91438.948177948,82162.63911462644,96502.73012887969,91438.948177948,91438.948177948,-1809.5467894743108,-1809.5467894743108,-1809.5467894743108,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,29.13101896283578,29.13101896283578,29.13101896283578,1225.5394845125406,1225.5394845125406,1225.5394845125406,0.0,0.0,0.0,89629.40138847369
2025-01-21,91554.60889473373,82400.49128224656,96783.98433706567,91554.60889473373,91554.60889473373,-1942.617816455506,-1942.617816455506,-1942.617816455506,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-26.22055793290705,-26.22055793290705,-26.22055793290705,1147.8200344270886,1147.8200344270886,1147.8200344270886,0.0,0.0,0.0,89611.99107827822
2025-01-22,91670.26961151944,82840.20427005187,97005.74368322363,91670.26961151944,91670.26961151944,-1912.2989984823846,-1912.2989984823846,-1912.2989984823846,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,76.84810752228782,76.84810752228782,76.84810752228782,1075.070186945015,1075.070186945015,1075.070186945015,0.0,0.0,0.0,89757.97061303706
2025-01-23,91785.9303283051,81926.89904455787,96990.88827600355,91785.9303283051,91785.9303283051,-2070.3789229342424,-2070.3789229342424,-2070.3789229342424,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-15.36168091326313,-15.36168091326313,-15.36168091326313,1009.2000509287082,1009.2000509287082,1009.2000509287082,0.0,0.0,0.0,89715.55140537086
2025-01-24,91901.59104509081,82671.6489564773,96569.09339325712,91901.59104509081,91901.59104509081,-2124.484645036459,-2124.484645036459,-2124.484645036459,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-12.273602211934003,-12.273602211934003,-12.273602211934003,952.0062501251626,952.0062501251626,952.0062501251626,0.0,0.0,0.0,89777.10640005436
2025-01-25,92017.25176187653,82671.34242403503,96884.65283896761,92017.25176187653,92017.25176187653,-2177.1061004442213,-2177.1061004442213,-2177.1061004442213,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-18.01495812363418,-18.01495812363418,-18.01495812363418,905.1261506291003,905.1261506291003,905.1261506291003,0.0,0.0,0.0,89840.14566143231
2025-01-26,92132.9124786622,82996.51185893285,96956.98718536316,92132.9124786622,92132.9124786622,-2228.330130123917,-2228.330130123917,-2228.330130123917,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-34.10832730325884,-34.10832730325884,-34.10832730325884,869.9954901290291,869.9954901290291,869.9954901290291,0.0,0.0,0.0,89904.58234853829
2025-01-27,92248.57319544791,82885.51457908281,96973.0815008627,92248.57319544791,92248.57319544791,-2187.2757062561764,-2187.2757062561764,-2187.2757062561764,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,29.131018962724,29.131018962724,29.131018962724,847.8105677307872,847.8105677307872,847.8105677307872,0.0,0.0,0.0,90061.29748919174
2025-01-28,92364.23391223363,82870.69808185454,97138.35740444377,92364.23391223363,92364.23391223363,-2250.9418063726953,-2250.9418063726953,-2250.9418063726953,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-26.220557932913014,-26.220557932913014,-26.220557932913014,839.4960445099052,839.4960445099052,839.4960445099052,0.0,0.0,0.0,90113.29210586094
2025-01-29,92479.8946290193,83557.31024994548,97773.7395521188,92479.8946290193,92479.8946290193,-2141.6899190190397,-2141.6899190190397,-2141.6899190190397,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,76.84810752215448,76.84810752215448,76.84810752215448,845.6792664084932,845.6792664084932,845.6792664084932,0.0,0.0,0.0,90338.20471000025
2025-01-30,92595.55534580501,83427.84770093943,97610.28417760415,92595.55534580501,92595.55534580501,-2212.9071177178657,-2212.9071177178657,-2212.9071177178657,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-15.361680913244916,-15.361680913244916,-15.361680913244916,866.6718561450665,866.6718561450665,866.6718561450665,0.0,0.0,0.0,90382.64822808714
2025-01-31,92711.21606259073,82754.21986031812,97565.3824273432,92711.21606259073,92711.21606259073,-2174.0317613546827,-2174.0317613546827,-2174.0317613546827,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-12.273602211930571,-12.273602211930571,-12.273602211930571,902.4591338069351,902.4591338069351,902.4591338069351,0.0,0.0,0.0,90537.18430123605
2025-02-01,92826.8767793764,83935.67661379398,97458.28001928872,92826.8767793764,92826.8767793764,-2129.5345294370222,-2129.5345294370222,-2129.5345294370222,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-18.014958123554052,-18.014958123554052,-18.014958123554052,952.6977216362191,952.6977216362191,952.6977216362191,0.0,0.0,0.0,90697.34224993938
2025-02-02,92942.53749616211,83744.77005201096,97986.20472166047,92942.53749616211,92942.53749616211,-2081.6041475295237,-2081.6041475295237,-2081.6041475295237,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-34.108327303059774,-34.108327303059774,-34.108327303059774,1016.7214727232233,1016.7214727232233,1016.7214727232233,0.0,0.0,0.0,90860.93334863259
2025-02-03,93058.19821294783,84054.16542312682,97948.75148184269,93058.19821294783,93058.19821294783,-1941.5306322737192,-1941.5306322737192,-1941.5306322737192,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,29.13101896276555,29.13101896276555,29.13101896276555,1093.5556417132027,1093.5556417132027,1093.5556417132027,0.0,0.0,0.0,91116.66758067411
2025-02-04,93173.85892973348,84158.0186603799,97912.45480235248,93173.85892973348,93173.85892973348,-1908.4988565987708,-1908.4988565987708,-1908.4988565987708,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-26.220557933001395,-26.220557933001395,-26.220557933001395,1181.9389942839182,1181.9389942839182,1181.9389942839182,0.0,0.0,0.0,91265.36007313471
2025-02-05,93289.5196465192,84639.69706406207,98949.38542886906,93289.5196465192,93289.5196465192,-1707.0158482682978,-1707.0158482682978,-1707.0158482682978,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,76.8481075222332,76.8481075222332,76.8481075222332,1280.3533371591564,1280.3533371591564,1280.3533371591564,0.0,0.0,0.0,91582.5037982509
2025-02-06,93405.18036330493,84672.49003918735,98398.33541909805,93405.18036330493,93405.18036330493,-1692.5192260896213,-1692.5192260896213,-1692.5192260896213,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-15.3616809132267,-15.3616809132267,-15.3616809132267,1387.0597477732929,1387.0597477732929,1387.0597477732929,0.0,0.0,0.0,91712.66113721531
2025-02-07,93520.84108009058,85067.1984981314,99209.21800172674,93520.84108009058,93520.84108009058,-1576.3502970960155,-1576.3502970960155,-1576.3502970960155,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-12.273602211721903,-12.273602211721903,-12.273602211721903,1500.1405980653938,1500.1405980653938,1500.1405980653938,0.0,0.0,0.0,91944.49078299457
2025-02-08,93636.5017968763,85163.88980437377,99457.39104084506,93636.5017968763,93636.5017968763,-1464.6859456019772,-1464.6859456019772,-1464.6859456019772,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-18.01495812377484,-18.01495812377484,-18.01495812377484,1617.5463054714849,1617.5463054714849,1617.5463054714849,0.0,0.0,0.0,92171.81585127432
2025-02-09,93752.16251366201,85028.1386237018,99578.70385927621,93752.16251366201,93752.16251366201,-1361.180009616328,-1361.180009616328,-1361.180009616328,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-34.10832730336488,-34.10832730336488,-34.10832730336488,1737.1456106367245,1737.1456106367245,1737.1456106367245,0.0,0.0,0.0,92390.98250404568
2025-02-10,93867.82323044768,86080.17540753356,100005.24281730624,93867.82323044768,93867.82323044768,-1178.308194476713,-1178.308194476713,-1178.308194476713,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,29.131018962807097,29.131018962807097,29.131018962807097,1856.7780795101673,1856.7780795101673,1856.7780795101673,0.0,0.0,0.0,92689.51503597097
2025-02-11,93983.4839472334,85730.7200904755,99756.31623881927,93983.4839472334,93983.4839472334,-1116.130390499643,-1116.130390499643,-1116.130390499643,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-26.220557933007353,-26.220557933007353,-26.220557933007353,1974.3074603830516,1974.3074603830516,1974.3074603830516,0.0,0.0,0.0,92867.35355673375
2025-02-12,94099.14466401911,85972.24171767604,100394.4635043883,94099.14466401911,94099.14466401911,-899.6946893220282,-899.6946893220282,-899.6946893220282,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,76.84810752220957,76.84810752220957,76.84810752220957,2087.6744961054496,2087.6744961054496,2087.6744961054496,0.0,0.0,0.0,93199.44997469708
2025-02-13,94214.80538080478,85683.1032646856,100201.84341376547,94214.80538080478,94214.80538080478,-884.6311746165562,-884.6311746165562,-884.6311746165562,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-15.361680913430376,-15.361680913430376,-15.361680913430376,2194.9477992465618,2194.9477992465618,2194.9477992465618,0.0,0.0,0.0,93330.17420618823
2025-02-14,94330.4660975905,86682.36734513956,100611.85957499333,94330.4660975905,94330.4660975905,-782.119451775941,-782.119451775941,-782.119451775941,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-12.273602211803356,-12.273602211803356,-12.273602211803356,2294.37144338555,2294.37144338555,2294.37144338555,0.0,0.0,0.0,93548.34664581456
2025-02-15,94446.12681437621,87181.31329539689,100966.41323010284,94446.12681437621,94446.12681437621,-697.8242451284171,-697.8242451284171,-697.8242451284171,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-18.014958123995623,-18.014958123995623,-18.014958123995623,2384.408005945266,2384.408005945266,2384.408005945266,0.0,0.0,0.0,93748.3025692478
2025-02-16,94561.78753116187,86878.4690779671,100702.19576997131,94561.78753116187,94561.78753116187,-634.5497052513905,-634.5497052513905,-634.5497052513905,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-34.108327303189846,-34.108327303189846,-34.108327303189846,2463.7759150014867,2463.7759150014867,2463.7759150014867,0.0,0.0,0.0,93927.23782591047
2025-02-17,94677.4482479476,87061.13782145512,100959.50297135119,94677.4482479476,94677.4482479476,-503.6061727517367,-503.6061727517367,-503.6061727517367,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,29.131018962848643,29.131018962848643,29.131018962848643,2531.480101235102,2531.480101235102,2531.480101235102,0.0,0.0,0.0,94173.84207519586
2025-02-18,94793.10896473331,86856.44812760607,101775.88308656597,94793.10896473331,94793.10896473331,-503.6027181495696,-503.6027181495696,-503.6027181495696,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-26.220557932964898,-26.220557932964898,-26.220557932964898,2586.8351327330824,2586.8351327330824,2586.8351327330824,0.0,0.0,0.0,94289.50624658374
2025-02-19,94908.76968151897,87569.20880433357,101546.39923297647,94908.76968151897,94908.76968151897,-357.8889754854077,-357.8889754854077,-357.8889754854077,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,76.84810752229563,76.84810752229563,76.84810752229563,2629.4802099419844,2629.4802099419844,2629.4802099419844,0.0,0.0,0.0,94550.88070603357
2025-02-20,95024.43039830468,87610.51574580344,101761.83193018379,95024.43039830468,95024.43039830468,-420.193358504681,-420.193358504681,-420.193358504681,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-15.361680913190272,-15.361680913190272,-15.361680913190272,2659.3856153581964,2659.3856153581964,2659.3856153581964,0.0,0.0,0.0,94604.2370398
2025-02-21,95140.0911150904,87521.92541366762,102316.84765389479,95140.0911150904,95140.0911150904,-399.6404535599622,-399.6404535599622,-399.6404535599622,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-12.273602212090056,-12.273602212090056,-12.273602212090056,2676.8504416018154,2676.8504416018154,2676.8504416018154,0.0,0.0,0.0,94740.45066153044
2025-02-22,95255.75183187607,87900.07173023079,102086.21606802382,95255.75183187607,95255.75183187607,-399.74059497360963,-399.74059497360963,-399.74059497360963,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-18.01495812361461,-18.01495812361461,-18.01495812361461,2682.4916560996926,2682.4916560996926,2682.4916560996926,0.0,0.0,0.0,94856.01123690246
2025-02-23,95371.41254866178,87903.33226676458,101885.6690368552,95371.41254866178,95371.41254866178,-421.1008259723999,-421.1008259723999,-421.1008259723999,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-34.10832730324287,-34.10832730324287,-34.10832730324287,2677.2247942805307,2677.2247942805307,2677.2247942805307,0.0,0.0,0.0,94950.31172268938
2025-02-24,95487.0732654475,88196.21962163318,102495.1146866679,95487.0732654475,95487.0732654475,-372.8494744634226,-372.8494744634226,-372.8494744634226,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,29.131018962736864,29.131018962736864,29.131018962736864,2662.2367995235277,2662.2367995235277,2662.2367995235277,0.0,0.0,0.0,95114.22379098408
2025-02-25,95602.73398223317,88255.48876603738,102327.65397927474,95602.73398223317,95602.73398223317,-451.48611003689194,-451.48611003689194,-451.48611003689194,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-26.22055793294666,-26.22055793294666,-26.22055793294666,2638.951740845742,2638.951740845742,2638.951740845742,0.0,0.0,0.0,95151.24787219628
2025-02-26,95718.39469901889,88063.1262311553,102612.329911166,95718.39469901889,95718.39469901889,-378.3788528442717,-378.3788528442717,-378.3788528442717,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,76.84810752238171,76.84810752238171,76.84810752238171,2608.990332583034,2608.990332583034,2608.990332583034,0.0,0.0,0.0,95340.01584617462
2025-02-27,95834.0554158046,88181.41837970566,102348.95682403573,95834.0554158046,95834.0554158046,-505.4546251339262,-505.4546251339262,-505.4546251339262,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-15.361680913216077,-15.361680913216077,-15.361680913216077,2574.124348728977,2574.124348728977,2574.124348728977,0.0,0.0,0.0,95328.60079067068
2025-02-28,95949.71613259027,88788.04636786137,102733.63397534822,95949.71613259027,95949.71613259027,-540.2637317132206,-540.2637317132206,-540.2637317132206,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-12.273602212171511,-12.273602212171511,-12.273602212171511,2536.2271634486383,2536.2271634486383,2536.2271634486383,0.0,0.0,0.0,95409.45240087705
2025-03-01,96065.37684937599,88164.71108824595,102944.35906259218,96065.37684937599,96065.37684937599,-585.0104963794978,-585.0104963794978,-585.0104963794978,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-18.01495812383539,-18.01495812383539,-18.01495812383539,2497.221754694025,2497.221754694025,2497.221754694025,0.0,0.0,0.0,95480.36635299648
2025-03-02,96181.0375661617,88204.66983267305,102639.4251565566,96181.0375661617,96181.0375661617,-639.2980434109269,-639.2980434109269,-639.2980434109269,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-34.10832730304382,-34.10832730304382,-34.10832730304382,2459.0275768418046,2459.0275768418046,2459.0275768418046,0.0,0.0,0.0,95541.73952275077
2025-03-03,96296.69828294736,88678.72341860141,102216.72654834249,96296.69828294736,96296.69828294736,-611.5785351182388,-611.5785351182388,-611.5785351182388,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,29.131018962895148,29.131018962895148,29.131018962895148,2423.507738868553,2423.507738868553,2423.507738868553,0.0,0.0,0.0,95685.11974782911
2025-03-04,96412.35899973307,88672.23652920469,102664.5763984634,96412.35899973307,96412.35899973307,-698.0199350015777,-698.0199350015777,-698.0199350015777,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-26.22055793305924,-26.22055793305924,-26.22055793305924,2392.417915881169,2392.417915881169,2392.417915881169,0.0,0.0,0.0,95714.3390647315
2025-03-05,96528.0197165188,88711.76007755799,102497.72906888775,96528.0197165188,96528.0197165188,-620.0108114144401,-620.0108114144401,-620.0108114144401,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,76.84810752224834,76.84810752224834,76.84810752224834,2367.3583740129984,2367.3583740129984,2367.3583740129984,0.0,0.0,0.0,95908.00890510436
2025-03-06,96643.68043330446,88589.48476180524,103023.7054568596,96643.68043330446,96643.68043330446,-729.8485708365572,-729.8485708365572,-729.8485708365572,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-15.361680913197864,-15.361680913197864,-15.361680913197864,2349.730403026328,2349.730403026328,2349.730403026328,0.0,0.0,0.0,95913.8318624679
2025-03-07,96759.34115009023,89075.64162376583,103269.83307165818,96759.34115009023,96759.34115009023,-735.7925653747507,-735.7925653747507,-735.7925653747507,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-12.273602211962853,-12.273602211962853,-12.273602211962853,2340.6983297868996,2340.6983297868996,2340.6983297868996,0.0,0.0,0.0,96023.54858471548
2025-03-08,96875.00186687589,89396.51722474008,103547.21148177814,96875.00186687589,96875.00186687589,-741.0741187073124,-741.0741187073124,-741.0741187073124,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-18.014958123755274,-18.014958123755274,-18.014958123755274,2341.15813236613,2341.15813236613,2341.15813236613,0.0,0.0,0.0,96133.92774816857
2025-03-09,96990.66258366161,89207.54839928774,103533.38479171346,96990.66258366161,96990.66258366161,-746.612127106641,-746.612127106641,-746.612127106641,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-34.108327302844756,-34.108327302844756,-34.108327302844756,2351.713493145891,2351.713493145891,2351.713493145891,0.0,0.0,0.0,96244.05045655498
2025-03-10,97106.32330044733,89386.65379217298,103607.44623306592,97106.32330044733,97106.32330044733,-662.4263490930479,-662.4263490930479,-662.4263490930479,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,29.131018962783365,29.131018962783365,29.131018962783365,2372.659924893856,2372.659924893856,2372.659924893856,0.0,0.0,0.0,96443.89695135428
2025-03-11,97221.98401723299,89617.11716431129,103685.04212329928,97221.98401723299,97221.98401723299,-686.4604688511009,-686.4604688511009,-686.4604688511009,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-26.220557933041007,-26.220557933041007,-26.220557933041007,2403.9773820316273,2403.9773820316273,2403.9773820316273,0.0,0.0,0.0,96535.52354838188
