ds,yhat,yhat_lower,yhat_upper
2023-06-25,24156.90698727747,16274.667607119383,32464.04671455722
2023-06-26,24164.36997876504,16476.527086601363,31821.114740055433
2023-06-27,24029.085262511566,15598.466522994282,32145.182116047694
2023-06-28,24144.48288022991,16050.03448653703,32093.226874951906
2023-06-29,23999.510614096624,15951.667428003697,32264.08017654157
2023-06-30,24021.61071718751,16386.74558406416,32430.918581102578
2023-07-01,24066.737232580923,16488.18389616204,31710.90977238634
2023-07-02,24088.627812124105,15920.046291684583,32214.774294190996
2023-07-03,24273.35276505295,15856.935274502697,33245.40663058846
2023-07-04,24317.57309561051,16187.886717101026,31975.71817683334
2023-07-05,24611.53273773619,16709.980180470528,32979.08563425098
2023-07-06,24641.00877507335,16134.741658051336,33382.85047202431
2023-07-07,24830.36069031932,16795.83281893839,33160.089555194136
2023-07-08,25032.617408984403,16898.52129551142,32784.00098399407
2023-07-09,25198.814309095367,17066.909291279604,33309.960990874846
2023-07-10,25512.601327770746,17999.47459045745,33406.688104949775
2023-07-11,25668.552505794654,17559.10857460046,33277.8204446047
2023-07-12,26055.2009770548,17262.23765915315,34185.199185540994
2023-07-13,26157.022235889497,17472.22445982305,34019.092626680474
2023-07-14,26397.50603924277,18554.003656842182,33666.5658800466
2023-07-15,26629.255304075075,18462.806007018593,34848.378640332194
2023-07-16,26803.32405598807,18671.75128885399,34082.88259245955
2023-07-17,27103.815731951447,18603.008906412888,35085.86012998235
2023-07-18,27226.172628467895,19063.308293348848,35145.02464719503
2023-07-19,27560.181213678192,19569.282089912114,35867.33932048529
2023-07-20,27591.91708587234,19170.5615506093,35330.12789373731
2023-07-21,27746.77109268797,19217.890507483407,35907.76618657858
2023-07-22,27879.496301817937,20197.170578904963,35486.72547667454
2023-07-23,27943.489343383,19608.56166257516,36178.5225823343
2023-07-24,28125.328982808358,20250.085125029273,36376.83839268069
2023-07-25,28123.004319303618,20002.46131066071,36433.57361817533
2023-07-26,28328.85893578057,20899.51227280852,36339.87902342195
2023-07-27,28231.47634978968,20472.333590692604,36441.4201870748
2023-07-28,28258.64976518259,19926.212324562133,35359.21556537391
2023-07-29,28267.377180373904,20290.42826783257,36755.26399829049
2023-07-30,28213.09658368434,19302.282350223715,36112.792156460884
2023-07-31,28284.185120732687,19700.998157003454,35886.17428819267
2023-08-01,28180.155447308756,20700.01543226808,36312.87689219643
2023-08-02,28294.57618391351,20808.4790662167,36538.91690103307
2023-08-03,28116.942192502385,20309.83330497194,35884.00542318928
2023-08-04,28075.637765245927,20404.964151289365,35873.32719079255
2023-08-05,28027.933689341233,20104.580451205828,37137.91376773315
2023-08-06,27929.23255818279,19483.122694779602,36570.89156586096
2023-08-07,27967.585658670836,20099.97519038892,35718.67826884754
2023-08-08,27841.913899971805,20360.04308156604,35761.51738256037
2023-08-09,27944.958790520795,19814.794338626267,35920.96999744712
2023-08-10,27765.1881241745,20015.557845218453,36095.75538583756
2023-08-11,27729.798346138916,20080.791531688727,35867.16017451311
2023-08-12,27694.753323347213,19890.155020499038,34762.928510893995
2023-08-13,27614.07266212636,19559.092316921106,35757.78420648837
2023-08-14,27674.391665829622,19758.564380882188,35217.87693173143
2023-08-15,27573.224205112587,19083.78667440854,35738.611273480245
2023-08-16,27701.953389451017,19578.119285415345,35830.23781300582
2023-08-17,27547.773686672233,19399.431693892577,35160.36149067309
2023-08-18,27536.725576921217,19278.282582758606,35461.010856667766
2023-08-19,27523.761732646413,19221.21717666231,36561.137950218006
2023-08-20,27462.0573017908,19200.501715338894,35413.73814075785
2023-08-21,27537.58599939523,19314.09634529329,35400.80872827411
2023-08-22,27447.393076369604,18833.728938968023,35361.391764473046
2023-08-23,27582.590033213237,19685.084660001645,35420.6560255944
2023-08-24,27430.29488208754,19454.256296529256,35289.49870200727
2023-08-25,27416.6593667496,19472.342423463713,35949.25548771361
2023-08-26,27396.922605995307,19507.360178698706,35137.48310167308
2023-08-27,27324.704343171958,18908.575099555233,35703.65396882973
2023-08-28,27386.56022073106,19446.19949294209,35424.57116402184
2023-08-29,27280.230945066876,19282.190318703753,34640.61013643941
2023-08-30,27397.611061527117,19802.897071603355,35542.70691488401
2023-08-31,27226.662022462333,19645.8860507259,36019.46645178665
2023-09-01,27194.41183668136,18577.889998186085,35310.62329665697
2023-09-02,27156.981617074183,18499.364418398192,34877.63627863749
2023-09-03,27068.85300693175,19111.083350200814,34578.584465444554
2023-09-04,27117.39962588374,18964.62990213359,35176.60571702261
2023-09-05,27001.115026892614,19151.022259010944,35161.395888396306
2023-09-06,27112.56339853437,19422.787113381903,35543.801211779864
2023-09-07,26940.278085985272,18933.586496282234,35549.197075474855
2023-09-08,26911.75047820218,19445.198211229424,35125.886370934466
2023-09-09,26883.449702650483,19014.072854841794,34461.4747282531
2023-09-10,26810.0870994774,18950.012083707297,35666.097373523226
2023-09-11,26879.14847987697,18568.134076165163,35190.94497978772
2023-09-12,26789.126406014046,18352.13656810211,34736.280945194885
2023-09-13,26932.478367978452,19166.25062707516,35042.770663658026
2023-09-14,26797.535484081418,18519.84561171748,35115.633087625254
2023-09-15,26811.503755223,18251.42807684664,34990.10173796368
2023-09-16,26830.497748772035,17930.242472639984,34711.078717377604
2023-09-17,26808.820090332432,18678.464462360953,34988.25436541212
2023-09-18,26933.509168748125,19229.38432042173,35076.462789222525
2023-09-19,26902.586707832284,19197.968349159688,34888.64677142859
2023-09-20,27108.030532060566,19225.88147026095,35021.32032570967
2023-09-21,27037.69665825875,18846.265733975702,35303.864018112734
2023-09-22,27118.332319626345,18913.782022845913,34962.117219390406
2023-09-23,27205.61945598416,19382.057418829845,34716.55558552897
2023-09-24,27253.461799597884,19504.022400242753,35143.62000013975
2023-09-25,27448.537811531573,19198.258402018248,35699.73629437568
2023-09-26,27488.551072644572,18752.437815241392,35793.517564557675
2023-09-27,27765.20350674018,20145.759876094326,36529.069570735985
2023-09-28,27766.115712876734,19607.21845038269,35748.53703265999
2023-09-29,27917.83624449715,19864.30286973965,36018.86396942254
2023-09-30,28075.87967554832,19788.59485641211,35943.98839674384
2023-10-01,28194.006950200208,19789.42725630553,36922.620680095446
2023-10-02,28458.770683421324,21064.31036760006,36745.18844420898
2023-10-03,28567.757456301173,20908.405211543566,36108.67876983019
2023-10-04,28912.55293276017,21124.50888920546,36563.337141636664
2023-10-05,28980.654514692713,20851.914700393634,36732.01924080136
2023-10-06,29217.383879475652,21168.882687024674,37667.95923100408
2023-10-07,29459.189143962867,22309.189233699333,38242.68992612525
2023-10-08,29659.651394105844,21505.006709976682,37571.51591112939
2023-10-09,30005.11755645446,21738.472961379943,38272.086562450015
2023-10-10,30192.942280740346,21913.944612181367,37809.93176221816
2023-10-11,30614.45463940477,21890.824115920554,38069.83753087039
2023-10-12,30756.87434296381,22714.934788507515,39004.005876566545
2023-10-13,31046.319613523483,22840.51619002488,38806.3870519389
2023-10-14,31337.846731192512,23321.380849102683,39047.590900773095
2023-10-15,31584.73478670961,23621.794088482213,39479.839161817734
2023-10-16,31973.038204036777,23628.429999767373,40067.30994169316
2023-10-17,32199.838836412877,24082.837175187975,41194.38512870531
2023-10-18,32656.223093739885,24862.96998750007,40646.84222915189
2023-10-19,32829.2083351616,24856.562444832725,40871.72933433979
2023-10-20,33144.76019834285,25346.4537934472,41337.4947374647
2023-10-21,33457.84042238655,25400.425457897298,40997.16529778773
2023-10-22,33721.698271422414,25772.828332526427,41312.21607976348
2023-10-23,34122.42774562191,25958.59546295459,42230.678415395174
2023-10-24,34357.222071568394,26337.835529567677,42929.88640824027
2023-10-25,34817.350697956266,26856.18512193724,42632.34335025849
2023-10-26,34990.08288956684,27260.172757521323,42854.88365762374
2023-10-27,35301.69954961742,27229.942173917432,43491.791097626556
2023-10-28,35607.53289026565,28071.752242018847,43574.04676543177
2023-10-29,35861.2472267202,27674.374375326963,43916.25457887899
2023-10-30,36249.38335296675,28419.74714851153,44238.60781837424
2023-10-31,36469.59835878574,28136.24708675936,44589.2886133519
2023-11-01,36913.62656807725,28959.42884557643,44796.604532742705
2023-11-02,37069.1862183896,28834.977249483516,45331.85604611229
2023-11-03,37362.97409498994,29152.27365646762,45600.78680416253
2023-11-04,37650.68835994289,29512.962901800503,45836.309742777274
2023-11-05,37886.29348874555,29872.723534381093,45736.74937714753
2023-11-06,38256.55040406561,30355.32243799704,46770.51197635481
2023-11-07,38459.244269503186,30348.06057692717,46879.64565803324
2023-11-08,38886.13617614197,31549.77122556998,47308.73286105992
2023-11-09,39024.863822578445,31333.395816434535,47847.32851327667
2023-11-10,39301.93379121062,31246.457071276083,47907.680728967054
2023-11-11,39572.745942199355,31642.43221517049,47805.71588279643
2023-11-12,39790.86399624444,31703.74727301352,48012.929803605606
2023-11-13,40142.55542165979,31886.37350613127,48197.622281429765
2023-11-14,40325.032975874274,32126.65127289717,48683.42141956942
2023-11-15,40729.42388080826,32957.263229733166,48744.1826699982
2023-11-16,40842.69134196018,32810.77109813546,48868.561596337306
2023-11-17,41090.65049308012,32765.938264078333,49345.5166493567
2023-11-18,41328.01864894842,33188.14644459209,49313.37820574283
2023-11-19,41507.71319685861,33302.50948397885,49322.087929689704
2023-11-20,41815.41942023291,33560.07443185473,49910.88649078743
2023-11-21,41947.85972441469,33915.54979264767,50047.348408293525
2023-11-22,42295.789332045766,33485.12027348328,50370.97142192399
2023-11-23,42345.942241910256,35010.301689076,50418.25647147137
2023-11-24,42524.06864220076,34941.32230034765,50436.37862302629
2023-11-25,42685.00282409755,34408.56780780772,51142.04853630476
2023-11-26,42781.97417226776,34994.66786206317,50960.66537042507
2023-11-27,43001.182881132234,34583.263053641895,51351.67609241404
2023-11-28,43040.071355878856,34934.29186271364,50732.28202220705
2023-11-29,43290.31600894176,34917.145740136606,51554.902892508864
2023-11-30,43239.76306002885,35493.461291880696,51455.50036083995
2023-12-01,43315.449527765435,35852.678994750546,51765.08675433341
2023-12-02,43373.648645383815,35389.38033125836,52235.332040808025
2023-12-03,43369.15265415996,35836.87723655973,51629.76213834719
2023-12-04,43489.81518627459,35621.6969937749,51061.926014478806
2023-12-05,43434.784934191324,35288.576770574466,50822.29610569087
2023-12-06,43597.45621445359,35887.01539806995,51883.64420187081
2023-12-07,43467.36106890684,35369.20872299852,52053.121369392305
2023-12-08,43473.1452378003,35733.39876482079,51775.81563920044
2023-12-09,43472.56846488146,35052.03651862921,51630.25417468063
2023-12-10,43421.74336352109,34928.805977861746,51200.600912507194
2023-12-11,43539.718612640274,35470.46518431305,51605.775094773155
2023-12-12,43496.42809131289,36048.57489944241,51614.80449994419
2023-12-13,43685.85545815073,35352.54661315398,51452.078789960535
2023-12-14,43597.81721758502,35967.46747941827,52065.3987795804
2023-12-15,43660.918921537086,35813.21177428702,51961.61155781904
2023-12-16,43732.543494481244,35486.82113396834,51430.99337329647
2023-12-17,43768.0865147328,36343.040500205076,52134.65869694156
2023-12-18,43955.46233759781,35883.75972831763,51697.09780269747
2023-12-19,43993.31417190224,35986.25170336051,52005.50651046249
2023-12-20,44273.954824303924,36309.405649302644,51961.531693058
2023-12-21,44285.263512254016,36218.16148168345,52573.67551516764
2023-12-22,44453.68145759,35803.10569488447,52434.61958158396
2023-12-23,44634.24669638083,36519.476626961616,52493.38229597511
2023-12-24,44779.881897045074,36633.97414548429,52895.43390637236
2023-12-25,45075.95783681137,37049.29747046985,52964.94619150134
2023-12-26,45218.56424764361,37004.75041525926,53383.15180725376
2023-12-27,45597.51321592081,37921.98533865874,53725.52877903703
2023-12-28,45698.29891662689,37816.35464798996,53612.51288927056
2023-12-29,45945.154726908804,38258.3154628022,54094.778703574644
2023-12-30,46191.14648580356,37469.592425558636,53937.53244669963
2023-12-31,46387.514067833545,38394.22516384589,54936.177386750205
2024-01-01,46718.28238676475,39281.56583011679,54863.49222827572
2024-01-02,46878.57214160664,39017.17996805751,54733.412529153415
2024-01-03,47257.634266375644,38851.87332941583,54799.641411467324
2024-01-04,47340.83085504299,39306.99782897294,56309.635168398934
2024-01-05,47552.70284271479,39353.19980093563,56216.92390402975
2024-01-06,47747.06271724785,39681.86608726244,55181.89447053533
2024-01-07,47876.32422629451,39551.749068593024,55538.003833623734
2024-01-08,48126.090294212496,39843.85881897214,56094.40565748234
2024-01-09,48193.42986258969,40101.802753583914,55683.99233440888
2024-01-10,48469.868315551714,40219.941905861386,56844.23825760503
2024-01-11,48443.31524490482,40271.37110389889,56950.746860174004
2024-01-12,48541.071081697904,40634.00285788154,56418.57516220324
2024-01-13,48619.852346235704,40292.48680309893,57632.892389870365
2024-01-14,48635.04915512561,40576.19913856682,56603.36627081039
2024-01-15,48775.238026625004,40977.55191362984,56497.05560759094
2024-01-16,48740.382630852786,40721.088402371155,56496.71485720882
2024-01-17,48924.74913382316,41060.76831996307,56952.191082064535
2024-01-18,48818.761879987214,40710.17589290931,57050.274701701426
2024-01-19,48851.94287738434,40646.37631991543,56639.881471714
2024-01-20,48882.876669555204,40476.25526841625,56868.4897379149
2024-01-21,48868.41590851562,40799.17666659673,56462.642981150195
2024-01-22,48998.152141880666,41048.25804081265,57478.857959172594
2024-01-23,48972.58568623735,40884.572932924166,57501.48877874691
2024-01-24,49186.02217878339,41017.19824877412,57133.02123373575
2024-01-25,49128.422183539406,41531.01782544207,57385.544246845166
2024-01-26,49228.347615773615,40853.16832238722,57044.75456635602
2024-01-27,49342.94652434967,41151.52384051026,56916.42385148984
2024-01-28,49427.19115527744,41371.09009691358,57217.53194752609
2024-01-29,49668.39307882603,41995.63832174523,57650.651244783236
2024-01-30,49764.42819806304,41607.075496591046,57466.8542345419
2024-01-31,50106.69787826217,41783.033964729875,57807.70658906746
2024-02-01,50182.05095622517,42293.411119706514,58299.33229154535
2024-02-02,50415.80855226054,42845.29269837602,58471.83414126259
2024-02-03,50661.8312077057,42719.31888588387,59233.07867081002
2024-02-04,50871.841131263485,42908.306388743236,59169.42908993361
2024-02-05,51230.02113010135,42236.14878285229,58545.98141853022
2024-02-06,51431.320829621254,43403.39042279683,59680.437546443936
2024-02-07,51864.49425954003,44216.85707191755,59458.24039872063
2024-02-08,52014.09151439288,43936.94785736097,59281.442222293495
2024-02-09,52303.54452726023,44664.78550796706,60618.327492785844
2024-02-10,52585.284814666215,44167.69703019495,60445.8600336528
2024-02-11,52810.104576449245,44983.3934171366,60587.816124004414
2024-02-12,53161.78163202929,44730.493876617016,61524.96039435447
2024-02-13,53335.39803894433,45115.41345884123,61311.49978985554
2024-02-14,53720.376070292084,45808.37221595393,62459.14163745867
2024-02-15,53802.454241911626,45643.981832912126,61615.16071625969
2024-02-16,54006.74375610052,46005.70266139515,62142.42846117564
2024-02-17,54187.80395464204,45675.36317663251,62209.07041380645
2024-02-18,54298.94922037134,46380.02307458837,62551.24596496791
2024-02-19,54526.809199063544,45883.40030676737,62670.239542991825
2024-02-20,54569.57386315181,46916.57693316412,62414.59444884929
2024-02-21,54819.94901483381,47106.92202773317,62704.94514387889
2024-02-22,54767.04702108297,47032.91385447319,62735.09279841666
2024-02-23,54839.35541498109,46443.9282254888,62932.1312245955
2024-02-24,54894.724260590345,47262.80967405855,63174.85195458938
2024-02-25,54889.58706832744,46513.205904221664,62511.01869825708
2024-02-26,55013.439419203176,47249.019532757346,63050.01176264961
2024-02-27,54967.00899662027,45962.660489368485,62577.68780188117
2024-02-28,55145.14463000161,46812.92497254919,63393.027039948596
2024-02-29,55038.65092425132,46222.642029787494,63154.38712048483
2024-03-01,55077.21261697349,47330.875925622866,62999.016888718266
2024-03-02,55119.350752809296,46846.35629063629,63404.003690321624
2024-03-03,55121.62630562911,47384.257287935994,63621.01551532933
2024-03-04,55273.115878867706,47206.73387956897,63448.41378909362
2024-03-05,55273.59326929972,48031.7532688856,63550.76748339283
2024-03-06,55516.44419683416,47754.337217461565,63942.78803587362
2024-03-07,55490.54009196176,47585.55189368395,62977.20824179552
2024-03-08,55623.21403773151,47441.3833518356,63588.86239821325
2024-03-09,55770.2795758405,47301.816669060754,63876.813569585815
2024-03-10,55885.30633015431,48193.78557440589,63773.31235821501
2024-03-11,56154.175148163406,47601.25627899122,64068.669224100355
2024-03-12,56273.344415770865,47288.38042917631,64595.609558207085
2024-03-13,56632.8525756463,48637.234151029465,64237.24812902765
2024-03-14,56718.28038771339,49471.04189723919,64740.10624196838
2024-03-15,56953.81365870205,48540.35970065722,64689.335200555666
2024-03-16,57192.344827971814,49492.969929592175,64895.32146831834
2024-03-17,57384.82515114802,50030.84473725881,65392.60838141506
2024-03-18,57714.88814105438,49805.150042833506,65907.94631135507
2024-03-19,57877.174106389415,49899.9605150509,66031.40797629036
2024-03-20,58260.37927878137,49671.45403039161,66171.38799578176
2024-03-21,58349.25184410222,50326.7531768918,67445.62909667246
2024-03-22,58567.67473217157,50689.13251741013,66466.38113710005
2024-03-23,58768.77305241975,50256.65156465631,66320.24637517604
2024-03-24,58904.25780368143,51258.143472469324,66986.25320975807
2024-03-25,59159.02679288177,50361.84295221524,66682.71657626513
2024-03-26,59229.45325884295,51838.64811620897,66831.4108499422
2024-03-27,59506.3867093984,51603.287780837556,67810.67160631361
2024-03-28,59477.089638494625,51025.11881998244,67722.40322521716
2024-03-29,59568.251623747135,51250.867627972795,68159.57307944275
2024-03-30,59636.02058813623,51496.4971522853,67673.3776386753
2024-03-31,59635.26494737506,51375.74530426344,67363.71835100603
2024-04-01,59754.08981045487,51502.58523280659,68238.43783716943
2024-04-02,59692.04004009063,52112.95380203528,67516.97399856454
2024-04-03,59843.01700594748,52216.300388465745,67759.83052996406
2024-04-04,59697.13497234034,51917.3228232239,67311.58095376269
2024-04-05,59683.66078388078,51786.17756266019,67430.51910116391
2024-04-06,59660.97862468588,51791.24856537604,67463.57232312484
2024-04-07,59585.79533933142,51533.76945329532,67624.04564861927
2024-04-08,59647.610976588985,52021.177935184736,67886.93229585097
2024-04-09,59546.88854294982,51856.270390299374,67793.24929931501
2024-04-10,59677.95063445865,51568.19672510458,68333.78505556985
2024-04-11,59530.82935784423,51519.746447169106,67726.73937945171
2024-04-12,59534.21329583577,51235.36014044918,67310.6467208175
2024-04-13,59545.433004783634,51099.725266087284,66937.3770431621
2024-04-14,59519.699875903156,51026.51724892529,68481.216530391
2024-04-15,59644.62201457975,51010.096435495754,67983.99714395464
2024-04-16,59618.42979784039,51605.55826794232,67561.71475118582
2024-04-17,59832.93716939102,51806.5739525871,68177.34630067216
2024-04-18,59775.463237756136,51699.93521813727,68129.33954054784
2024-04-19,59871.8559028652,51917.232313757384,68275.15124100486
2024-04-20,59974.26016455921,52200.27906373999,67752.3312175164
2024-04-21,60037.32711264842,52102.831428722006,68161.13826318832
2024-04-22,60245.918243681175,52014.77904417941,68599.95259103233
2024-04-23,60295.70237749593,52124.90349494249,67984.2253369166
2024-04-24,60576.185790543364,51850.30645338102,68940.02332185926
2024-04-25,60572.69493302431,52745.85595326777,68478.39554670651
2024-04-26,60709.45180463417,52819.229302984786,68607.79450852434
2024-04-27,60839.67994126276,53096.43842318368,68706.80625532329
2024-04-28,60914.95255027542,52470.712036073375,69043.46351441013
2024-04-29,61119.80348788372,53384.38942381168,69087.32189053844
2024-04-30,61150.031191503556,53342.76964902124,69364.28786065224
2024-05-01,61395.719562157174,53352.85917446773,69353.9653893507
2024-05-02,61343.198836267125,53553.05277795161,69710.89064268857
2024-05-03,61418.087224270545,53113.518339823655,69794.89508213231
2024-05-04,61475.352301770574,52911.781985977344,69764.70650943594
2024-05-05,61468.605024519275,53722.59720849408,69497.36779753015
2024-05-06,61584.6486559025,54063.999505115215,69655.73730909941
2024-05-07,61521.71453046569,53107.89119306173,69179.9860767501
2024-05-08,61672.41062288387,53531.97464477639,70273.69899462971
2024-05-09,61525.60804351068,54330.35996468605,69844.67253568817
2024-05-10,61509.408368154465,53963.22577718261,69589.09421539263
2024-05-11,61481.1329063297,53439.089167072554,69764.72660299737
2024-05-12,61396.54882652222,53428.89823228373,69491.57883531654
2024-05-13,61444.356345738786,53611.87647959666,69175.44886054542
2024-05-14,61324.37064337787,53712.09267742138,69322.70169933821
2024-05-15,61430.42597498575,52893.897521714855,70098.54770517339
2024-05-16,61252.228341329595,53097.74191601006,68756.17636093342
2024-05-17,61218.300549169384,52789.285016816255,69523.75574645161
2024-05-18,61185.96136607293,53737.15624967943,69339.14666511532
2024-05-19,61110.55393962996,52739.53852254965,69444.3187113838
2024-05-20,61179.947588025054,53339.78241976395,69168.54317213623
2024-05-21,61092.74617359102,52828.95198549049,69356.39002264278
2024-05-22,61241.229752142914,53075.02115763055,69222.59961363226
2024-05-23,61113.25475958926,53157.9171906577,68778.45204422639
2024-05-24,61135.25519877984,53092.84899438395,68915.43014241994
2024-05-25,61162.284915554745,53368.69843799203,69732.81729327778
2024-05-26,61147.314327001994,52824.50126939587,69346.83573596616
2024-05-27,61275.80375894135,52704.34843885226,69942.15122548108
2024-05-28,61243.9845667112,52524.18852968516,69162.33689761705
2024-05-29,61441.87266439296,53483.74905348637,69986.2007168804
2024-05-30,61355.23768402178,53876.51792277904,69472.50817583948
2024-05-31,61408.66827255381,54071.832359359716,69498.40443708128
2024-06-01,61455.6717994697,53919.07835427474,68947.80978852235
2024-06-02,61448.020211336785,53300.96715476377,69933.66548597223
2024-06-03,61570.36279781288,53251.09380733162,69307.11471448964
2024-06-04,61518.5359229359,53709.02103035812,69308.6190975606
2024-06-05,61682.59352916399,52577.33147349102,69303.3757683041
2024-06-06,61548.781142458356,53647.603320019916,70010.27344728012
2024-06-07,61542.59372997033,53464.52742779299,69914.02197040468
2024-06-08,61518.85586732471,53738.508736331874,69246.34013767316
2024-06-09,61431.036470013794,53133.15676273891,69772.43821715626
2024-06-10,61465.81969022752,54236.37054639348,69453.11771267797
2024-06-11,61321.363164226845,52881.04267441883,69200.4561097112
2024-06-12,61390.268811134476,53572.02221217659,69805.03944570721
2024-06-13,61161.490527678136,52969.30796367737,69425.66127453648
2024-06-14,61063.32092420074,53246.8874834724,68615.17604626903
2024-06-15,60953.3974801938,52713.4216356332,68959.47722804025
2024-06-16,60787.94236949002,53178.03324448503,69034.14370961324
2024-06-17,60756.259571389055,52646.941910198766,68340.64130446674
2024-06-18,60558.9224319534,53221.4520880424,68255.8738128869
2024-06-19,60590.67876583177,52273.823694372084,68552.30676670249
2024-06-20,60342.2995918614,52359.38795811601,69048.22725598924
2024-06-21,60243.515208948564,52249.26806675206,68044.28951106561
2024-06-22,60152.98032267326,52099.448597904564,68450.31786698951
2024-06-23,60027.48354123325,51678.65542761177,67760.5006132421
2024-06-24,60056.42563380255,52225.84545751609,68071.72641060445
2024-06-25,59940.00018540975,51588.81456813795,68015.92686906723
2024-06-26,60072.10387972785,51986.663183412755,68233.11262787189
2024-06-27,59942.20233252541,52758.187838708356,68058.567677729
2024-06-28,59978.29468853529,51893.33087823612,67782.3236628689
2024-06-29,60036.91790233484,52050.52358228892,68101.98459017846
2024-06-30,60072.4049558347,52136.59751482455,67919.95518149421
2024-07-01,60271.4200955689,52418.9845900071,68204.02663183196
2024-07-02,60331.2032037337,52144.23704345586,68854.26438903804
2024-07-03,60642.54885810128,52749.78676778265,68871.71748375549
2024-07-04,60691.744199116714,52848.236986874945,68898.31030730986
2024-07-05,60903.60695264283,52699.033272567394,69145.88154754447
2024-07-06,61131.56264437975,52990.007919999654,69446.71225184308
2024-07-07,61326.97340815779,53459.25715844225,70073.99438180306
2024-07-08,61673.73970373728,52999.87297092052,70380.55941064178
2024-07-09,61866.60541972248,53803.59793611659,69986.24580768755
2024-07-10,62294.190449817084,54848.669708568494,70715.56700884567
2024-07-11,62440.97360231058,54524.4740009904,70475.63922515407
2024-07-12,62730.36617221249,54225.73304990946,70949.67611079561
2024-07-13,63014.81445625367,55165.38220865517,72150.55513975516
2024-07-14,63245.143136782644,55226.59479975671,71352.95613984956
2024-07-15,63605.16066217444,55379.627092240575,72199.81198775132
2024-07-16,63789.957200026096,55943.83304072372,72321.30459402247
2024-07-17,64188.91963327963,56223.7571670824,72085.05317737535
2024-07-18,64287.68710742477,55773.825261782506,72162.85780963687
2024-07-19,64511.18835073012,56307.23211301348,72254.00937135352
2024-07-20,64713.70015621378,56616.58129680444,72694.94768590582
2024-07-21,64848.140242023095,57033.54398544788,73250.80808406157
2024-07-22,65100.617052463225,56852.46601491589,73051.36657336223
2024-07-23,65168.66861298527,56953.33537350142,72874.79484537154
2024-07-24,65444.216505293254,56907.09991143625,73369.96437711494
2024-07-25,65415.46008125526,57057.70373923904,72980.19762735908
2024-07-26,65509.85371877725,57636.99626995956,72805.61442785244
2024-07-27,65584.10801792049,56997.96073009104,73142.2866364018
2024-07-28,65593.42955251792,57836.52274285511,73702.59885672176
2024-07-29,65726.0229914649,57729.09205096048,73398.34334843227
2024-07-30,65681.28877766046,58724.87935659392,73939.53048479247
2024-07-31,65852.74330289387,57581.60896399846,73618.06190688995
2024-08-01,65729.88734805943,57609.23317435221,73631.88064744926
2024-08-02,65741.16600867442,58242.992070009575,73986.36923714861
2024-08-03,65743.9611814336,57589.3235116628,73531.24144999457
2024-08-04,65693.83116632978,57369.450154058206,73590.92063704049
2024-08-05,65779.02090764324,58073.992908165565,73783.10721612888
2024-08-06,65698.67555489879,57827.37618588648,73776.85363981142
2024-08-07,65845.78357923531,58123.06724648085,74042.33991596957
2024-08-08,65709.07434076743,57670.79484719141,74236.90418409157
2024-08-09,65716.01231140451,57421.64178751451,73789.60677553748
2024-08-10,65722.82790419945,57407.20672744557,73576.24852864395
2024-08-11,65683.79826478609,57708.23512183635,74131.37480045257
2024-08-12,65785.80031090623,56948.72303141109,73986.5923043861
2024-08-13,65726.56746175156,57363.66871331816,73604.36961580534
2024-08-14,65897.67508633161,56954.58864860554,73986.35211570148
2024-08-15,65786.47842670052,57964.92665210164,73502.15107923598
2024-08-16,65819.14415781919,57458.20161671857,73577.21309662041
2024-08-17,65850.71461622034,58031.56748279983,74215.61995199561
2024-08-18,65834.4172804635,57774.62110384912,73735.96945715373
2024-08-19,65956.2411806208,57855.99437164985,74496.4748794092
2024-08-20,65913.21124580748,58091.171453356335,73847.88503423444
2024-08-21,66096.3853689564,57965.54613534526,73711.51072228375
2024-08-22,65992.79787842472,58292.18027656538,73015.0855569751
2024-08-23,66028.4906912874,58034.86995707508,73971.55849356807
2024-08-24,66058.57146326797,57977.06780868683,73890.42415914337
2024-08-25,66036.51175627462,57769.0615686787,74206.93978003653
2024-08-26,66148.70747540433,58045.57461236966,73812.16408947176
2024-08-27,66092.73327335624,57508.3507121601,74195.18716284029
2024-08-28,66260.31647981194,58574.78215239514,74105.02369605334
2024-08-29,66139.2550861625,58077.088903303615,74301.99492294919
2024-08-30,66156.42193571545,57869.38178872697,73936.55932962775
2024-08-31,66167.79531593622,58101.74547713726,74018.17734915324
2024-09-01,66127.72983420116,57897.74983761782,73881.03041910584
2024-09-02,66223.49064243426,58939.819865999125,74634.78140743279
2024-09-03,66153.48345151411,58299.18233825438,74426.84790395097
2024-09-04,66310.20654478614,58001.283200102385,74693.31134071267
2024-09-05,66182.14986467201,58081.883921374436,73802.21050952042
2024-09-06,66196.78374487693,58183.271094589305,74571.93793136431
2024-09-07,66210.5777772176,58338.92304041193,74403.24161824971
2024-09-08,66178.26385280301,58814.7710411266,74651.08448810026
2024-09-09,66287.36646725278,58474.003968887,74575.08004317542
2024-09-10,66236.43262580974,58008.03566467903,74203.07303915411
2024-09-11,66417.9873319519,57952.57594920793,74319.62767966998
2024-09-12,66320.4393995109,57921.75328307908,74430.7960626897
2024-09-13,66371.07973409501,58235.98298052933,74010.71680964116
2024-09-14,66426.1120716271,58710.58851631042,74220.01019518699
2024-09-15,66439.92965812935,58672.022004759485,74828.86412293754
2024-09-16,66599.66037175753,59124.92640442388,74387.15820668045
2024-09-17,66603.41202298697,59235.88443045325,74689.37234658177
